PC1,PC2,PC3,PC4,PC5,PC6,target
0.6305162079412794,0.4430323958880777,-0.07327575386980614,-0.47393148576743116,0.42905276778996343,0.06436320282629762,0.0
0.1987658665447718,0.6215017219120942,0.1408447279133801,0.7666860257660059,0.5390907329134644,0.11652764347553113,2.0
0.8681126734727715,0.43298229895688906,-0.20252588670008925,0.2522884314546351,0.048066235007100555,0.08578687011895576,1.0
-0.11764042663519259,-0.4350790675186734,0.17821142496763498,-0.35706728872416893,0.8945155993576679,-0.48719439433272105,0.0
-0.7452113132470554,0.5987602617026246,-0.02368470688010349,-0.1873986484005068,-0.3176621794408728,-0.2338624090537671,0.0
-0.3429726465045655,-0.5166991502095957,0.5379399268567188,0.06160793912713322,0.06893845261359582,0.06562275718592431,0.0
-0.35109740541537204,0.8111346427785533,-0.6804599003789458,0.17782697649665044,0.63133216524233,-0.25744150365623436,3.0
-0.9191540540042052,-0.3360914892388968,-0.21517081735589855,-0.01208383031223545,-0.1822814636516144,0.08600771441014084,0.0
0.7613442462717503,0.38258204564282056,-0.05517471600344892,-0.06724594129183323,-0.06925536637647584,0.07014923879076848,2.0
0.8157592968311773,0.3914521432281453,-0.1615366447577472,-0.5755379097310224,0.3243658932525986,-0.135133304973311,1.0
0.3105870790765419,-0.5839507903072614,0.02444728416422212,-0.24003017439282745,0.10190371557030836,0.11004978963367648,0.0
-0.6231193716982394,0.6737089887920218,-0.26877001631735914,-0.27202541257524626,0.09578702534314257,0.00028613093473244325,0.0
0.5598959730863802,0.4066539300514846,0.08880903494947368,-0.044250484763677295,0.011106309551420446,0.00035435512945776806,2.0
0.35581671544773386,-0.6998479536298066,0.18122469965946308,-0.20052951702785993,-0.4613024114070657,-0.11407661817126666,0.0
0.3828510853770588,-0.6816719280903816,0.12750014366958773,-0.15946902226146323,-0.4108114798217572,0.04864030658798822,0.0
-0.3213637392862353,-0.509083922161262,0.5065346437752879,0.06704093394877936,0.11348745580159234,0.08336450039089345,0.0
0.5763825266349483,-0.5898296052717533,-0.22038777215263616,-0.5051397464342632,0.33757538965611983,-0.21447150857622602,1.0
-0.32231862555619073,-0.5141458621403234,0.5117544282824102,0.059468161391905916,0.11040270467732424,0.10040422345096725,0.0
-0.9181829904113403,-0.34911787612300293,-0.20195751311016294,-0.043211549423316495,-0.17972221301639038,0.04894858562797092,0.0
-0.3486929433821959,-0.5281298863980661,0.5585778032489503,0.032388592796055715,0.059526159854280836,-0.012981066756688791,0.0
-0.013410666062890764,0.5138383650124687,0.41802750268467737,-0.1469850377947859,0.4080703523059143,0.21530673641867393,0.0
-0.7301594474856503,0.6253633523221882,-0.07935187951217221,-0.1041639701672466,-0.2978207962379585,0.08361264825568503,0.0
-0.03136282554983638,0.5013385068417291,0.4563717897507613,-0.18143424636645314,0.3767180025314498,0.05475044602565615,1.0
0.7436250735604721,0.36669351857508165,0.03741463671966905,0.3536429784923144,-0.3689795437718638,-0.16472869250631014,3.0
0.8547469499221543,0.4198071738200742,-0.1702146382588305,0.21887898434761163,0.024424576273186782,-0.03376212249703203,4.0
-0.8045405754487839,-0.2918973883778062,-0.40405638294516893,-0.20550100334402976,0.2312282087774093,-0.10556759086637127,0.0
-0.9382798096854464,-0.3400177998535818,-0.1903490085868044,-0.010580331422742853,-0.22172677106463154,0.07585547845277807,0.0
-0.6381852717630749,-0.20368296651351608,-0.7138578513782672,-0.27622076858404576,0.7331429713319431,0.22687867365981512,0.0
-0.3346152434764914,-0.5318769724463449,0.5518543112022262,0.0036679229166744487,0.09304545374676831,-0.12431170591641422,0.0
0.7150501719691773,0.32225702870646294,0.04213998023528531,-0.45522136172491867,-0.05698487175558137,-0.07021400122421428,3.0
-0.746549474698382,-0.24095395859134014,-0.45978114857745456,0.6367262016041702,-0.03220470722355313,0.10409274411963823,0.0
0.5373981945644937,-0.5967385935617984,-0.08352875969972595,0.4669794181753032,-0.2947225515475637,-0.032153639838265594,2.0
-0.33765331449247715,-0.50556459100182,0.5118287793390235,0.107848757162988,0.07141797408729614,0.28871544957048223,1.0
0.4857549761360396,-0.6221457989341771,-0.0732828385663834,-0.28873976677858004,-0.029743990733539893,0.0805525579831327,0.0
-0.36397488799925115,-0.5389409273912567,0.5901701071188423,0.00613244441111041,0.031631606204769874,-0.12132130353749121,0.0
-0.3739155828090618,-0.5446524336942675,0.6072874599917597,-0.00226328459946723,0.011479573349374605,-0.14166962966686789,0.0
0.7243210858792857,0.32937689648921203,0.024649233218456468,-0.44440491105275814,-0.03783833250634622,-0.05630721363937813,3.0
0.5837854992403686,0.4135052362054152,0.050511103504452204,-0.02705600788081361,0.05522530151106758,0.13903053123551815,1.0
