PC1,PC2,PC3,PC4,PC5,PC6,target
0.053172821511901835,0.48165515245958446,-0.6038552571277086,-0.7238814850990472,0.6104196106895516,-0.2503395095387321,0.0
0.5678348153595945,0.5650216934630031,0.6506837742829071,0.6598800359046422,0.24195380468589103,-0.36075657998300265,2.0
1.1243174480229259,0.3078416207891732,0.025091037120922866,0.1684368211624228,-0.0200137867190269,-0.15931230317727993,1.0
-0.438116950921832,-0.31842255801192004,0.05463022140131093,-0.12770799140541575,0.8932067093553488,0.18815487026958916,0.0
-0.6063994576607843,0.6165871858073304,-0.009611490114144652,-0.22041154732225107,-0.1549782242039087,-0.1188634358110856,0.0
-0.8333241196360871,-0.34603034387664816,0.07178810020030282,-0.13457790963390062,-0.07265635666485745,-0.15553069107238407,0.0
0.02427167178810996,0.6662521683960707,-0.0646737458765807,0.4840219810406258,0.8440655961153081,0.11567446812422832,3.0
-0.03937543559044232,-0.46615027966460654,0.8925017351697035,0.03468419380181054,-0.2737655592467867,0.10260864679143905,0.0
0.41376237559632956,0.3838747537843863,-0.6308388929173204,0.08758108873700005,0.020102267447792005,0.29509288378851234,2.0
1.098262829132049,0.2920708487728123,0.08984604216625969,-0.4441842471203762,0.3442810093682045,0.26027166874030744,1.0
-0.03727357446143342,-0.5377050760827977,-0.3285806459689796,-0.023313848472659604,0.1237503748179388,0.44346449087884215,0.0
-0.46615319492865237,0.6323668777613676,-0.025703025133133967,-0.29610406517139265,0.29435740488433054,-0.05990635595831739,0.0
0.7447454043238162,0.3612288770076658,0.19751648882838344,-0.2232277217625735,-0.0797282078696199,-0.22436217812290105,2.0
-0.23070779887301807,-0.5895678218208135,-0.5819049189458205,-0.36251204877457666,-0.3724035259920019,-0.1219075793577924,0.0
-0.11141375275547993,-0.6023749075287245,-0.5285401682106932,-0.17714308277072052,-0.35853837823503343,0.1346256219130299,0.0
-0.7143176432754037,-0.35775730183398274,0.12045450589141789,0.04756553382477463,-0.05180725634231727,0.0972142680793176,0.0
0.04293733553205448,-0.5531517627605506,-0.6347633670199533,-0.5300737539426847,0.5478411413522288,-0.02028604483228985,1.0
-0.6146704912016814,-0.37187457985404526,0.18113909946220538,0.23082258202340977,-0.08179861022238694,0.36100943157471627,0.0
-0.7103169987952545,-0.36304810793995157,0.14325838176485775,0.064146109370533,-0.08142991447086884,0.11542457109687121,0.0
-0.8304737541833569,-0.34700063898031114,0.07579859589769326,-0.13089942426886614,-0.07434320453112248,-0.15247335653131297,0.0
0.0570592610452082,0.5501892309198734,0.6299464604497677,-0.6553009495493269,0.2025460283267244,-0.5812924424248723,0.0
-0.6992028375490036,0.6272522147326475,-0.055759699183454206,-0.3915743174920292,-0.1368241826645268,-0.37134098650504116,0.0
-0.4613151732937562,0.6336666708057712,-0.03177706887039014,-0.2984236620768666,0.3119355668485153,-0.06515641323353705,1.0
0.2803630854374932,0.40140700305086385,-0.7326950044135571,0.24557704292577803,-0.29169135946402547,-0.22320026262186618,3.0
1.1157735894121117,0.3079436539852758,0.025337537098103824,0.16556614794925523,-0.034425436774360524,-0.15853428204331174,4.0
-0.5749268520664597,-0.34154607874310244,0.10254592280974387,-0.029638768777974056,0.39900803678850794,0.1547566463319055,0.0
-0.7530435295967022,-0.3597290898445525,0.1322128945814105,0.0416279604227589,-0.13401597109340804,0.10936465200953055,0.0
-0.56589711885736,-0.3028856727969568,-0.01702917007357635,-0.4357759541003543,0.9916591393368694,-0.30398896248262697,0.0
-0.6195157505839539,-0.3703655207835626,0.17493515613010927,0.224977396046948,-0.07990457853244268,0.3563094640927545,0.0
0.9956283624306785,0.2685391952572196,0.13677574366596867,-0.33463233164026385,-0.09227106297730195,0.22376136026675114,3.0
-0.740474531361713,-0.29861567880331885,-0.07950282388235777,0.2219094830080829,0.10085116573227104,-0.7896353629320374,0.0
0.7323704190062363,-0.670681032397378,0.12513871044858726,0.32286274181401914,-0.43174216247680175,-0.2511878732892616,2.0
-0.7370916159077399,-0.3612303494642242,0.1374824885897037,0.050796782432241894,-0.11620124802871212,0.11255569077947469,1.0
0.10483212352640925,-0.5967318798009326,-0.49943114269667466,-0.08827104577220615,0.04657205346464957,0.4464295244682199,0.0
